,moble,price,features,rating
884,Snexian Guru Music 1,₹670,32 MB RAM | 32 MB ROM4.57 cm (1.8 inch) Display0.3MP Rear Camera800 mAh Battery3 Month Manufacturer Warranty,5
885,"SAMSUNG Galaxy M02 (Blue, 32 GB)","₹7,499",2 GB RAM | 32 GB ROM16.64 cm (6.55 inch) Full HD+ Display13MP + 2MP | 5MP Front Camera5000 mAh BatteryMediaTek MT6739 Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,5
886,"realme C25s (Watery Grey, 64 GB)","₹10,999",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) HD+ Display13MP + 2MP + 2MP | 8MP Front Camera6000 mAh BatteryMediaTek Helio G85 Processor1 Year Warranty for Mobile and 6 Months for Accessories,4.4
887,Nokia 105 SS 2023,"₹1,495",4 MB RAM | 4 MB ROM4.57 cm (1.8 inch) Display1000 mAh Battery1 Year Manufacture Warranty For Device and 6 Months Manufacture Warranty For In-box Accessories Including batteries From the date of Purchase,3.8
888,"SAMSUNG Galaxy M33 5G (Emerald Brown, 128 GB)","₹16,990",6 GB RAM | 128 GB ROM16.74 cm (6.59 inch) Display50MP Rear Camera6000 mAh Battery12 Months manufacturing Warranty,4.2
889,"realme Narzo 50i (Carbon Black, 64 GB)","₹8,885",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) Display8MP Rear Camera | 5MP Front Camera5000 mAh BatterySC9863A Processor1 Year Warranty for Mobile and 6 Months for Accessories,4.3
890,GREENBERRI G370,₹997,32 MB RAM | 32 MB ROM3.66 cm (1.44 inch) Display2MP Rear Camera800 mAh Battery1 YEAR,3.9
891,Snexian ROCK 310,₹699,32 MB RAM | 32 MB ROM4.5 cm (1.77 inch) NA Display0.3MP Rear Camera1000 mAh Battery3 Months Domestic Warranty,3.4
892,"APPLE iPhone 14 Plus (Midnight, 128 GB)","₹76,999","128 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",4.6
893,KARBONN K110i,₹940,Expandable Upto 8 GB4.57 cm (1.8 inch) QVGA Display1000 mAh Li-Ion Battery1 Year for Mobile & 6 Months for Accessories,3.6
894,"realme C30s (Stripe Blue, 32 GB)","₹6,999",2 GB RAM | 32 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh Lithium Ion BatteryUnisoc SC9863A/ Unisoc SC9863A1 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.4
895,"IQOO Neo 7 5G (Interstellar Black, 128 GB)","₹29,483",8 GB RAM | 128 GB ROM17.22 cm (6.78 inch) Display64MP Rear Camera5000 mAh Battery12 Months domestic warranty,4.5
896,Nokia 106 4G 2023,"₹2,649",4 MB RAM | 4 MB ROM4.5 cm (1.77 inch) Display1450 mAh Battery1 Year Manufacture Warranty For Device and 6 Months Manufacture Warranty For In-box Accessories Including batteries From the date of Purchase,3.8
897,"APPLE iPhone 13 (Blue, 128 GB)","₹57,999",128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year,4.7
898,"MOTOROLA g13 (Matte Charcoal, 128 GB)","₹9,999",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display50MP + 2MP + 2MP | 8MP Front Camera5000 mAh BatteryHelio G85 Processor1 Year on Handset and 6 Months on Accessories,4
899,"Redmi 9A Sport (Coral Green, 32 GB)","₹7,990",3 GB RAM | 32 GB ROM16.59 cm (6.53 inch) Display13MP Rear Camera5000 mAh Battery1 Year Warranty,4.2
900,"Redmi 9A Sport (Carbon Black, 32 GB)","₹7,999",3 GB RAM | 32 GB ROM16.59 cm (6.53 inch) Display13MP Rear Camera5000 mAh Battery1 Year Warranty,4.2
901,"Redmi 9A Sport (Metallic Blue, 32 GB)","₹7,990",3 GB RAM | 32 GB ROM16.59 cm (6.53 inch) Display13MP Rear Camera5000 mAh Battery1 Year Warranty,4.2
902,"vivo Y15c (Mystic Blue, 64 GB)","₹10,999",3 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.54 cm (6.51 inch) HD+ Display13MP + 2MP | 8MP Front Camera5000 mAh Lithium BatteryMediatek Helio P35 Processor1 Year for Device & 6 Months for In-Box Accessories,4.2
903,GFive A1,₹699,32 MB RAM | 32 MB ROM4.57 cm (1.8 inch) Display1.3MP Rear Camera1000 mAh BatteryDomestic Warranty,3.5
904,"REDMI Note 12 Pro 5G (Glacier Blue, 128 GB)","₹24,999",8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Full HD+ AMOLED Display50MP (OIS) + 8MP + 2MP | 16MP Front Camera5000 mAh Lithium Polymer BatteryMediatek Dimensity 1080 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.2
905,"Redmi 9A Sport (Metallic Blue, 32 GB)","₹7,520",2 GB RAM | 32 GB ROM16.59 cm (6.53 inch) Display13MP Rear Camera5000 mAh Battery1 Year Warranty,4.1
906,"APPLE iPhone 14 Plus (Starlight, 128 GB)","₹76,999","128 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",4.6
907,"Redmi 9A Sport (Carbon Black, 32 GB)","₹7,899",2 GB RAM | 32 GB ROM16.59 cm (6.53 inch) Display13MP Rear Camera5000 mAh Battery1 Year Warranty,4.1
908,"POCO M3 (Yellow, 64 GB)","₹10,985","4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.59 cm (6.53 inch) Full HD+ Display48MP + 2MP + 2MP | 8MP Front Camera6000 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 662 ProcessorMultiple Hands-free Voice AssistantOne Year Warranty for Handset, 6 Months for Accessories",4.3
909,"POCO M2 Pro (Two Shades of Black, 64 GB)","₹17,999","6 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.94 cm (6.67 inch) Full HD+ Display48MP + 8MP + 5MP + 2MP | 16MP Front Camera5000 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 720G Processor1 Year for Handset, 6 Months for Accessories",4.4
910,"vivo Y100 5G (Pacific Blue, 128 GB)","₹23,999",8 GB RAM | 128 GB ROM16.21 cm (6.38 inch) Full HD+ AMOLED Display64MP (OIS) + 2MP + 2MP | 16MP Front Camera4500 mAh BatteryMediatek Dimensity 900 Processor1 Year Manufacturer Warranty for Handset and 6 Months Manufacturer Warranty for In-Box Accessories,4.3
911,"vivo Y100 5G (Twilight Gold, 128 GB)","₹23,999",8 GB RAM | 128 GB ROM16.21 cm (6.38 inch) Full HD+ AMOLED Display64MP (OIS) + 2MP + 2MP | 16MP Front Camera4500 mAh BatteryMediatek Dimensity 900 Processor1 Year Manufacturer Warranty for Handset and 6 Months Manufacturer Warranty for In-Box Accessories,4.3
912,"APPLE iPhone 11 (Black, 64 GB)","₹37,999",64 GB ROM15.49 cm (6.1 inch) Liquid Retina HD Display12MP + 12MP | 12MP Front CameraA13 Bionic Chip ProcessorBrand Warranty of 1 Year,4.6
913,Kechaoda A6,"₹1,449",16 MB RAM | 64 MB ROM | Expandable Upto 32 GB8.89 cm (3.5 inch) QVGA Display0.3MP Rear Camera2500 mAh Battery1 Year Domestic Warranty,3.9
914,Nokia 105 DS (2023) Terracotta Red,"₹1,629",4 MB RAM | 4 MB ROM4.57 cm (1.8 inch) Display1000 mAh Battery1 Year Manufacturer Warranty,4.2
915,LAVA A5,"₹1,399",32 MB RAM | 24 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) QVGA Display0.3MP Rear Camera1000 mAh Li-ion BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories,4.1
916,"SAMSUNG GALAXY M13 (Stardust Brown, 64 GB)","₹10,888",4 GB RAM | 64 GB ROM16.76 cm (6.6 inch) Display50MP Rear Camera6000 mAh Battery12 Months Warranty,4.2
917,"Infinix Zero 20 (DEEP GRAY, 128 GB)","₹15,499",8 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.02 cm (6.7 inch) Full HD+ Display108MP + 13MP + 2MP | 60 MP with OIS4500 mAh Lithium-ion Polymer BatteryMediatek G99 Processor1 Year on Handset and 6 Months on Accessories,4.2
918,Cellecor X9,"₹1,424",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) Display0.8MP Rear Camera2750 mAh Battery1 Year Domestic Warranty,3.6
919,"REDMI Note 11 SE (Thunder Purple, 64 GB)","₹11,499",6 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.33 cm (6.43 inch) Full HD+ Display64MP + 8MP + 2MP + 2MP | 13MP Front Camera5000 mAh Lithium Polymer BatteryMediatek Helio G95 Octa Core Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.3
920,"REDMI Note 11 (Starburst White, 128 GB)","₹15,999",6 GB RAM | 128 GB ROM16.33 cm (6.43 inch) Display50MP Rear Camera5000 mAh Battery12 months,4.2
921,Kechaoda K33,"₹1,119",32 MB RAM | 32 MB ROM3.56 cm (1.4 inch) Display0.3MP Rear Camera800 mAh Battery1 Year Warranty,4
922,Kechaoda K33,"₹1,119",32 MB RAM | 32 MB ROM3.56 cm (1.4 inch) Display0.3MP Rear Camera800 mAh Battery1 Year Warranty,4
923,"SAMSUNG Galaxy A34 5G (Awesome Graphite, 256 GB)","₹32,999","8 GB RAM | 256 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display48MP + 8MP + 5MP | 13MP Front Camera5000 mAh Li-ion Battery BatteryDimensity 1080, Octa Core Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories",4.2
924,SAMSUNG Guru Music 2 SM-B315E,"₹2,449",Expandable Upto 16 GB5.08 cm (2 inch) QVGA Display0MP Front Camera800 mAh Battery0 0 0 208MHz Processor1 Year Manufacturer's Warranty,4.1
925,Cellecor E8,"₹1,296",32 MB RAM | 32 MB ROM6.1 cm (2.4 inch) Display0.8MP Rear Camera2750 mAh Battery1 year warranty for device and 6months warranty for accessories,3.8
926,"Tecno Spark Go 2023 (Nebula Purple, 64 GB)","₹7,999",3 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.66 cm (6.56 inch) HD+ Display13MP Rear Camera | 5MP Front Camera5000 mAh BatteryMediaTek Helio A22 ProcessorDomestic Warranty of 12 Months on Phone & 6 Months on Accessories,4.1
927,"APPLE iPhone 13 (Pink, 128 GB)","₹57,999",128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year,4.7
928,"Tecno Spark Go 2023 (Endless Black, 64 GB)","₹7,390",3 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.66 cm (6.56 inch) HD+ Display13MP Rear Camera | 5MP Front Camera5000 mAh BatteryMediaTek Helio A22 ProcessorDomestic Warranty of 12 Months on Phone & 6 Months on Accessories,4.1
929,"Nokia 105 PDS, Keypad Mobile Phone with FM Radio, Memory Card Slot","₹1,474",4 MB RAM | 4 MB ROM4.5 cm (1.77 inch) Display0MP Front Camera1000 mAh Lithium Ion BatteryMTK6261D Processor1 Year Manufacturer Warranty For Device And 6 Months Manufacturer Warranty For In-Box Accessories Including Battery From The Date Of Purchase,4.1
930,"SAMSUNG GALAXY M13 (Stardust Brown, 128 GB)","₹12,899",6 GB RAM | 128 GB ROM16.76 cm (6.6 inch) Display50MP Rear Camera6000 mAh Battery12 Months Warranty,4.2
931,"Infinix Note 12 Pro (Volcanic Grey, 256 GB)","₹16,999",8 GB RAM | 256 GB ROM | Expandable Upto 2 TB17.02 cm (6.7 inch) Full HD+ AMOLED Display108MP + 2MP Depth Lens + AI lens | 16MP Front Camera5000 mAh Lithium Ion Polymer BatteryMediatek Helio G99 Processor1 Year on Handset and 6 Months on Accessories,4.2
932,"REDMI Note 12 Pro 5G (Stardust Purple, 128 GB)","₹24,999",8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Full HD+ AMOLED Display50MP (OIS) + 8MP + 2MP | 16MP Front Camera5000 mAh Lithium Polymer BatteryMediatek Dimensity 1080 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.2
933,Cellecor E8,"₹1,322",32 MB RAM | 32 MB ROM6.1 cm (2.4 inch) Display0.8MP Rear Camera2750 mAh Battery1 year warranty for device and 6months warranty for accessories,3.8
934,Snexian GURU 312,₹799,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB4.57 cm (1.8 inch) Quarter QVGA Display0.3MP Rear Camera800 mAh Battery3 Months Company Warranty,3.3
935,"realme C25s (Watery Grey, 128 GB)","₹9,999",4 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) HD+ Display13MP + 2MP + 2MP | 8MP Front Camera6000 mAh BatteryMediaTek Helio G85 Processor1 Year Warranty for Mobile and 6 Months for Accessories,4.4
936,Easyfone Marvel,"₹2,490",32 MB RAM | 32 MB ROM | Expandable Upto 16 MB5.59 cm (2.2 inch) Quarter QVGA Display1000 mAh Battery1 Year Warranty,3.8
937,"Nokia 6310 Dual SIM Feature Mobile, Wireless FM Radio and Rear Camera","₹3,699",8 MB RAM | 16 MB ROM7.11 cm (2.8 inch) QVGA Display0.3MP Rear Camera1150 mAh Lithium Ion BatteryUnisoc 6531F Processor1 Year Manufacturer Warranty for Device and 6 months Manufacturer Warranty for In-box Accessories Including Battery from the Date of Purchase,3.9
938,"Nokia 6310 Dual SIM Feature Mobile, Wireless FM Radio and Rear Camera","₹3,699",8 MB RAM | 16 MB ROM7.11 cm (2.8 inch) QVGA Display0.3MP Rear Camera1150 mAh Lithium Ion BatteryUnisoc 6531F Processor1 Year Manufacturer Warranty for Device and 6 months Manufacturer Warranty for In-box Accessories Including Battery from the Date of Purchase,3.9
939,"Nokia 6310 Dual SIM Feature Mobile, Wireless FM Radio and Rear Camera","₹3,699",8 MB RAM | 16 MB ROM7.11 cm (2.8 inch) QVGA Display0.3MP Rear Camera1150 mAh Lithium Ion BatteryUnisoc 6531F Processor1 Year Manufacturer Warranty for Device and 6 months Manufacturer Warranty for In-box Accessories Including Battery from the Date of Purchase,3.9
940,Kechaoda K33,"₹1,130",32 MB RAM | 32 MB ROM3.56 cm (1.4 inch) Display0.3MP Rear Camera800 mAh Battery1 Year Warranty,4
941,Cellecor E10,"₹1,347",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) Display0.8MP Rear Camera2750 mAh Battery1 Year Manufacturer Warranty,3.8
942,"Infinix Hot 12 Pro (Lightsaber Green, 64 GB)","₹9,799",6 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.76 cm (6.6 inch) HD+ Display50 MP + Depth Lens | 8MP Front Camera5000 mAh Lithium-ion Polymer BatteryUnisoc T616 Processor1 Year on Handset and 6 Months on Accessories,4.2
943,Snexian Guru 106,₹670,32 MB RAM | 32 MB ROM449.58 cm (177 inch) Display1MP Rear Camera850 mAh Battery3 Months Warranty,3.3
944,Snexian GURU 106,₹670,32 MB RAM | 32 MB ROM4.57 cm (1.8 inch) Display1MP Rear Camera1080 mAh Battery1 Year Domestic Warranty,3.3
945,itel U30 keypad Mobile|1200 mAh battery|Expandable Storage Upto 32GB,"₹1,079","32 MB RAM | 32 MB ROM4.57 cm (1.8 inch) Display0.3MP Rear Camera1200 mAh Battery12+1 Months Warranty for device 
6 months for accessories
111 Days Replacement (Special offer)",3.4
946,"itel U30 keypad Mobile|1200 mAh battery|Expandable Storage Upto 32GB (Blue, 32 MB)","₹1,079",32 MB RAM | 32 MB ROM4.57 cm (1.8 inch) Display0.3MP Rear Camera1200 mAh Battery12+1 Months Warranty for device 6 months for accessories 111 Days Replacement (Special offer),3.4
947,"realme Narzo 50i (Mint Green, 32 GB)","₹7,499",2 GB RAM | 32 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) Display8MP Rear Camera | 5MP Front Camera5000 mAh BatterySC9863A Processor1 Year Warranty for Mobile and 6 Months for Accessories,4.5
948,GFive U220+,₹664,32 MB RAM4.57 cm (1.8 inch) Display0.3MP Rear Camera1000 mAh Battery1 Year Manufacturer warranty.,3.5
949,"vivo Y100 5G (Metal Black, 128 GB)","₹23,999",8 GB RAM | 128 GB ROM16.21 cm (6.38 inch) Full HD+ AMOLED Display64MP (OIS) + 2MP + 2MP | 16MP Front Camera4500 mAh BatteryMediatek Dimensity 900 Processor1 Year Manufacturer Warranty for Handset and 6 Months Manufacturer Warranty for In-Box Accessories,4.3
950,"Infinix Note 12 Pro 5G (Force Black, 128 GB)","₹18,999",8 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.02 cm (6.7 inch) Full HD+ AMOLED Display108MP + 2MP (Depth) + 2MP (Macro) | 16MP Front Camera5000 mAh Li-ion Polymer BatteryMediatek Dimensity 810 5G Processor1 Year on Handset and 6 Months on Accessories,4.1
951,"Infinix Note 12 Pro 5G (Snowfall, 128 GB)","₹18,999",8 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.02 cm (6.7 inch) Full HD+ AMOLED Display108MP + 2MP (Depth) + 2MP (Macro) | 16MP Front Camera5000 mAh Li-ion Polymer BatteryMediatek Dimensity 810 5G Processor1 Year on Handset and 6 Months on Accessories,4.1
952,Easyfone Shield,"₹2,988",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB7.11 cm (2.8 inch) QVGA Display2MP Rear Camera2500 mAh Li-ion BatteryRugged Phone|Senior Citizen Phone1 Year for Mobile and 6 Months for In-box Accessories,3.9
953,IAIR 2G Dual Sim Basic Feature Mobile Phone MP3 with Recording Keypad Phone,₹999,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB4.5 cm (1.77 inch) NA Display0.8MP + 0.8MP1200 mAh Battery1 Year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,3.7
954,"Nokia 150 Dual Sim Keypad Mobile,Wireless FM radio, Bluetooth, MP3 player","₹2,699",4 MB RAM | 4 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) Display0.3MP Rear Camera1020 mAh Lithium-ion BatteryMediaTek Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including Batteries from the Date of Purchase,4.1
955,Kechaoda K1,"₹1,249",32 MB RAM | 32 MB ROM7.11 cm (2.8 inch) Display1.3MP Rear Camera2600 mAh Battery1 Year Company Warranty,4
956,I Kall k23 Plus,₹799,32 MB RAM | 64 MB ROM | Expandable Upto 64 MB4.57 cm (1.8 inch) Display1000 mAh Battery1 Year manufacturing warranty for mobile and 6 months for accessories,3.8
957,Cellecor X50+,"₹1,429",32 MB RAM | 32 MB ROM7.11 cm (2.8 inch) Display0.8MP Rear Camera2750 mAh Battery1 Year Manufacturer Warranty,3.6
958,"realme C25s (Watery Blue, 64 GB)","₹10,999",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) HD+ Display13MP + 2MP + 2MP | 8MP Front Camera6000 mAh BatteryMediaTek Helio G85 Processor1 Year Warranty for Mobile and 6 Months for Accessories,4.4
959,"IQOO Neo 7 Pro (Dark Strom, 128 GB)","₹37,496",8 GB RAM | 128 GB ROM17.22 cm (6.78 inch) Display50MP Rear Camera5000 mAh BatteryDomestic 1 Year of Device & 6 Months for In-Box Accessories,4.6
960,Snexian Guru 106,₹670,32 MB RAM | 32 MB ROM449.58 cm (177 inch) Display1MP Rear Camera850 mAh Battery3 Months Warranty,3.3
961,"LAVA Blaze Nxt (Glass Red, 64 GB)","₹9,389",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) HD+ Display13MP Rear Camera | 8MP Front Camera5000 mAh BatteryMediaTek G37 Processor1 Year Handset Warranty and 6 Months Warranty on Accessories,4.1
962,"vivo T1 44W (Starry Sky, 128 GB)","₹14,499",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.36 cm (6.44 inch) Full HD+ AMOLED Display50MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium BatteryQualcomm Snapdragon 680 Processor1 Year Handset and 6 Months Accessories,4.5
963,"vivo T1 44W (Midnight Galaxy, 128 GB)","₹14,499",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.36 cm (6.44 inch) Full HD+ AMOLED Display50MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium BatteryQualcomm Snapdragon 680 Processor1 Year Handset and 6 Months Accessories,4.5
964,"Google Pixel 7a (Sea, 128 GB)","₹43,999",8 GB RAM | 128 GB ROM15.49 cm (6.1 inch) Full HD+ Display64MP (OIS) + 13MP | 13MP Front Camera4300 mAh BatteryTensor G2 Processor1 Year Domestic Warranty,4
965,"SAMSUNG Galaxy Z Flip5 (Lavender, 256 GB)","₹99,999",8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Display12MP + 12MP | 10MP Front Camera3700 mAh BatterySnapdragon 8 Gen 2 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,4.5
966,"Google Pixel 7a (Charcoal, 128 GB)","₹43,999",8 GB RAM | 128 GB ROM15.49 cm (6.1 inch) Full HD+ Display64MP (OIS) + 13MP | 13MP Front Camera4300 mAh BatteryTensor G2 Processor1 Year Domestic Warranty,4
967,Jmax J80,₹664,32 MB RAM | 32 MB ROM4.57 cm (1.8 inch) Display0.3MP Rear Camera1100 mAh Battery1 Year Service Center Warranty,3.8
968,"SAMSUNG Galaxy A14 5G (Black, 64 GB)","₹15,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) HD+ Display50MP + 2MP | 13MP Front Camera5000 mAh Lithium Ion BatterySEC S5E8535 (Exynos 1330) Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,4.1
969,"Tecno Spark 9T (Tahiti Gold, 64 GB)","₹8,449",4 GB RAM | 64 GB ROM | Expandable Upto 512 MB16.76 cm (6.6 inch) Full HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatteryMediaTek Helio G35 ProcessorDomestic Warranty of 12 Months on Phone & 6 Months on Accessories,4.2
970,Snexian ROCK R7,₹995,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) VGA Display0.3MP Rear Camera | 0.3MP Front Camera1000 mAh Battery1 year Warranty,3.7
971,itel IT2163,"₹1,140",4 MB RAM | 4 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) Display1000 mAh Lithium-ion BatterySC6531E Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including Batteries from the Date of Purchase,4.1
972,"SAMSUNG Galaxy A03 Core (Onyx, 32 GB)","₹6,989","2 GB RAM | 32 GB ROM16.51 cm (6.5 inch) Display8MP Rear Camera5000 mAh Battery12 Months brand Warranty , Domestic Only",4.1
973,"FELSONE Thunder Keypad Mobile with 2500 mAh Battery(1.8 Inch Display, Multimedia)",₹840,32 MB RAM | 64 MB ROM4.57 cm (1.8 inch) Display1.2MP Rear Camera2500 mAh Battery1 Year Warranty,3.4
974,"realme C30s (Stripe Black, 32 GB)","₹6,999",2 GB RAM | 32 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh Lithium Ion BatteryUnisoc SC9863A/ Unisoc SC9863A1 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.4
